Galnewa,23.49842604404919,Fri Jan 04 08:00:00 IST 2013
Gampaha,1.6041465659915686,Fri Jan 04 08:00:00 IST 2013
Gampola(Ud,5.0775931232155544,Fri Jan 04 08:00:00 IST 2013
Ganewatta,10.958749363656398,Fri Jan 04 08:00:00 IST 2013
Gangawatakorale,2.133648159315788,Fri Jan 04 08:00:00 IST 2013
Girandurukotte,9.849901521234155,Fri Jan 04 08:00:00 IST 2013
Giribawa,19.391036357937423,Fri Jan 04 08:00:00 IST 2013
Godakawela,25.45953704512587,Fri Jan 04 08:00:00 IST 2013
Gomarankadawala,21.93692474370798,Fri Jan 04 08:00:00 IST 2013
Gonapinuwala,5.535997814528466,Fri Jan 04 08:00:00 IST 2013
Habaraduwa,5.942556074785623,Fri Jan 04 08:00:00 IST 2013
Hakmana,18.087343320698103,Fri Jan 04 08:00:00 IST 2013
Haldummull,24.01171941866152,Fri Jan 04 08:00:00 IST 2013
Hali+AC0-Ela,30.489841472946416,Fri Jan 04 08:00:00 IST 2013
Hambantota,26.542878973667957,Fri Jan 04 08:00:00 IST 2013
Hanguranketha,16.070618420916233,Fri Jan 04 08:00:00 IST 2013
Hanwella,2.271064461116798,Fri Jan 04 08:00:00 IST 2013
Haputale,23.381098901584327,Fri Jan 04 08:00:00 IST 2013
Harispattuwa,0.0,Fri Jan 04 08:00:00 IST 2013
Hasalaka(M,16.99623766137016,Fri Jan 04 08:00:00 IST 2013
Hataraliyadda,6.408385579742879,Fri Jan 04 08:00:00 IST 2013
Hikkaduwa,5.559310202111359,Fri Jan 04 08:00:00 IST 2013
Hingurakgoda,8.202392164294537,Fri Jan 04 08:00:00 IST 2013
Homagama ,2.5637771618075424,Fri Jan 04 08:00:00 IST 2013
Horana,10.50816405345452,Fri Jan 04 08:00:00 IST 2013
Horowpatha,23.788982867023847,Fri Jan 04 08:00:00 IST 2013
Ibbagamuwa,11.583745274816826,Fri Jan 04 08:00:00 IST 2013
Imaduwa,9.915674619873233,Fri Jan 04 08:00:00 IST 2013
Imbulpe,23.939766309646558,Fri Jan 04 08:00:00 IST 2013
Induruwa,10.61743270617618,Fri Jan 04 08:00:00 IST 2013
Ingiriya,14.172256006124503,Fri Jan 04 08:00:00 IST 2013
Ipalogama,21.25586022481215,Fri Jan 04 08:00:00 IST 2013
Irakkamam,35.123269207958494,Fri Jan 04 08:00:00 IST 2013
Ja ela,1.453479603695197,Fri Jan 04 08:00:00 IST 2013
Kaduwela,2.3267034562764186,Fri Jan 04 08:00:00 IST 2013
Kahatagasd,26.543236643187285,Fri Jan 04 08:00:00 IST 2013
Kahawaththa,26.40366138791175,Fri Jan 04 08:00:00 IST 2013
Kalawana,23.65217342239101,Fri Jan 04 08:00:00 IST 2013
Kalmunai,46.93523710171577,Fri Jan 04 08:00:00 IST 2013
Kalpitiya,13.501204119484727,Fri Jan 04 08:00:00 IST 2013
Kalutara(North),9.679155123034764,Fri Jan 04 08:00:00 IST 2013
Kaluvanchikudi,51.16123721271571,Fri Jan 04 08:00:00 IST 2013
Kamburupitiya,16.080636655458754,Fri Jan 04 08:00:00 IST 2013
Kandaketiy,26.87629254283754,Fri Jan 04 08:00:00 IST 2013
Kandavalai,7.8870912818941585,Fri Jan 04 08:00:00 IST 2013
Kantale,12.418360598722067,Fri Jan 04 08:00:00 IST 2013
Karaitvu,43.94785726448081,Fri Jan 04 08:00:00 IST 2013
Karandeniya,9.102191005456728,Fri Jan 04 08:00:00 IST 2013
Karaveddy,0.0,Fri Jan 04 08:00:00 IST 2013
Karuwalaga,12.474345355416197,Fri Jan 04 08:00:00 IST 2013
Katana,0.8711517924740048,Fri Jan 04 08:00:00 IST 2013
Kataragama,7.782736068658645,Fri Jan 04 08:00:00 IST 2013
Kattankudy,72.01404489832827,Fri Jan 04 08:00:00 IST 2013
Katuwana,20.372441791025288,Fri Jan 04 08:00:00 IST 2013
Kayts,0.0,Fri Jan 04 08:00:00 IST 2013
Kebithigol,27.998840765072437,Fri Jan 04 08:00:00 IST 2013
Kegalle,3.9230300777485185,Fri Jan 04 08:00:00 IST 2013
Kekirawa(P,19.824967190564493,Fri Jan 04 08:00:00 IST 2013
Kelaniya,2.2219151582452454,Fri Jan 04 08:00:00 IST 2013
Kilinochchi,0.0,Fri Jan 04 08:00:00 IST 2013
Kinniya,14.487602208617776,Fri Jan 04 08:00:00 IST 2013
Kiran,46.65549164631407,Fri Jan 04 08:00:00 IST 2013
Kiriella,19.947644115218516,Fri Jan 04 08:00:00 IST 2013
Kirinda+AC0-Puhulwella,17.337047119852762,Fri Jan 04 08:00:00 IST 2013
Kobeigane,10.957642879992983,Fri Jan 04 08:00:00 IST 2013
Kollonnawa,2.4077976121467124,Fri Jan 04 08:00:00 IST 2013
Kolonna,27.252192737804698,Fri Jan 04 08:00:00 IST 2013
Kopay,0.0,Fri Jan 04 08:00:00 IST 2013
Kotagala,18.9628914729915,Fri Jan 04 08:00:00 IST 2013
Kotapola,18.515509332763756,Fri Jan 04 08:00:00 IST 2013
Kotavehara,14.88463965059572,Fri Jan 04 08:00:00 IST 2013
Kothmale,9.670255208870737,Fri Jan 04 08:00:00 IST 2013
Kotte,2.6123508850292563,Fri Jan 04 08:00:00 IST 2013
Kuchchaveli,20.899416365128417,Fri Jan 04 08:00:00 IST 2013
Kuliyapitiya,7.483942294011275,Fri Jan 04 08:00:00 IST 2013
Kundasale,3.6751877188114284,Fri Jan 04 08:00:00 IST 2013
Kurunduwatta,5.4603019280175396,Fri Jan 04 08:00:00 IST 2013
Kurunegala,18.526738695151657,Fri Jan 04 08:00:00 IST 2013
Kuruwita,23.745301028715833,Fri Jan 04 08:00:00 IST 2013
Laggala+AC0-(pallegama),5.355414518469604,Fri Jan 04 08:00:00 IST 2013
Lahugala,3.900505282117745,Fri Jan 04 08:00:00 IST 2013
Lankapura,6.759932067011988,Fri Jan 04 08:00:00 IST 2013
Lindula(Th,23.24172261416535,Fri Jan 04 08:00:00 IST 2013
Lunugala,27.597077603791192,Fri Jan 04 08:00:00 IST 2013
Lunugamvehera,14.144279588679435,Fri Jan 04 08:00:00 IST 2013
MC +AC0- Colombo,2.4478274679551113,Fri Jan 04 08:00:00 IST 2013
MC +AC0- Dambulla,14.720974755463601,Fri Jan 04 08:00:00 IST 2013
MC+AC0- Negambo,1.905810916069885,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Galle,0.385352243134902,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Jaffna,0.0,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Kandy,1.479633435467287,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Kurunegala,18.54147719447879,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Matale,5.765238745371847,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Matara,15.108884218040451,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Nuwaraeliya,22.15478171704621,Fri Jan 04 08:00:00 IST 2013
MC+AC0-Rathanapura,30.6116245401783,Fri Jan 04 08:00:00 IST 2013
Madhu,17.610733181229268,Fri Jan 04 08:00:00 IST 2013
Madulla,26.452904349720008,Fri Jan 04 08:00:00 IST 2013
Madurawala,13.087074406413612,Fri Jan 04 08:00:00 IST 2013
Maha+AC0-Oya,40.4547367898066,Fri Jan 04 08:00:00 IST 2013
Mahara,2.0972268290145704,Fri Jan 04 08:00:00 IST 2013
Maharagama,2.8678436784527186,Fri Jan 04 08:00:00 IST 2013
Mahawewa,5.773099188269464,Fri Jan 04 08:00:00 IST 2013
Mahiyangan,18.282072467702147,Fri Jan 04 08:00:00 IST 2013
Maho,17.74679409564923,Fri Jan 04 08:00:00 IST 2013
Malimboda,14.235936579335885,Fri Jan 04 08:00:00 IST 2013
Mallawapitiya,17.59574212961228,Fri Jan 04 08:00:00 IST 2013
Manikhinna,3.0813205177177077,Fri Jan 04 08:00:00 IST 2013
Mannar,1.6703843016945694,Fri Jan 04 08:00:00 IST 2013
Marawila,5.333335807702318,Fri Jan 04 08:00:00 IST 2013
Maskeliya,20.554308192461797,Fri Jan 04 08:00:00 IST 2013
Matale,5.479596564275699,Fri Jan 04 08:00:00 IST 2013
Mathurata,19.818664007177123,Fri Jan 04 08:00:00 IST 2013
Matugama,14.04159625713332,Fri Jan 04 08:00:00 IST 2013
Mawanella,4.127330590442685,Fri Jan 04 08:00:00 IST 2013
Mawathagama,11.088020363793323,Fri Jan 04 08:00:00 IST 2013
Medadumbara,5.208009410829522,Fri Jan 04 08:00:00 IST 2013
Medagama,5.872488598250065,Fri Jan 04 08:00:00 IST 2013
Medawachch,27.31249101978753,Fri Jan 04 08:00:00 IST 2013
Medirigiriya,10.084877207220185,Fri Jan 04 08:00:00 IST 2013
Meegahakiv,30.4135467324884,Fri Jan 04 08:00:00 IST 2013
Meerigama,5.781224512944332,Fri Jan 04 08:00:00 IST 2013
